,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,0.0,49157.0,28556.0,21129.0,22397.0,34326.0,9902.0,13072.0,4896.0,5340.0,6057.0,4897.0,4512.0,4171.0,3160.0,3277.0,1292.0,2013.0,2329.0,1992.0,2028.0,1703.0,2120.0,1853.0,1321.0,1963.0,1507.0,1674.0,221.0,464.0,1887.0,1215.0,1251.0,663.0,1057.0,949.0,1288.0,1314.0,1024.0,1181.0,985.0,947.0,1331.0,1254.0,887.0,1000.0,850.0,978.0,945.0,890.0,736.0,928.0,0.0,592.0,842.0,858.0,691.0,792.0,132.0,471.0,595.0,259.0,554.0,765.0,698.0,483.0,162.0,581.0,323.0,497.0,559.0,379.0,609.0,497.0,351.0,228.0,438.0,522.0,564.0,398.0,293.0,318.0,424.0,593.0,445.0,154.0,471.0,439.0,0.0,441.0,500.0,253.0,299.0,369.0,171.0,0.0,0.0,412.0,305.0,279.0,275.0,326.0,296.0,342.0,331.0,293.0,341.0,173.0,295.0,414.0,338.0,0.0,438.0,232.0,408.0,323.0,354.0,321.0,238.0,271.0,174.0,148.0,268.0,0.0,295.0,388.0,177.0,383.0,381.0,266.0,253.0,139.0,185.0,253.0,138.0,0.0,220.0,186.0,175.0,226.0,0.0,217.0,228.0,269.0,277.0,222.0,152.0,260.0,223.0,190.0
1,49157.0,0.0,11313.0,16785.0,18325.0,12571.0,8779.0,5209.0,1347.0,1388.0,164.0,3033.0,1587.0,1781.0,2409.0,266.0,1210.0,1329.0,984.0,1475.0,603.0,957.0,370.0,1236.0,939.0,744.0,881.0,640.0,547.0,1531.0,524.0,1228.0,844.0,542.0,598.0,716.0,491.0,0.0,619.0,717.0,734.0,590.0,1276.0,572.0,544.0,569.0,544.0,358.0,503.0,481.0,459.0,351.0,715.0,631.0,575.0,331.0,456.0,191.0,474.0,332.0,263.0,241.0,362.0,228.0,142.0,223.0,195.0,214.0,254.0,222.0,151.0,307.0,476.0,0.0,302.0,155.0,470.0,0.0,172.0,251.0,260.0,300.0,141.0,367.0,350.0,226.0,224.0,399.0,210.0,0.0,0.0,212.0,219.0,320.0,0.0,281.0,0.0,0.0,180.0,131.0,281.0,0.0,150.0,126.0,0.0,201.0,0.0,169.0,0.0,343.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,280.0,0.0,143.0,219.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,128.0,145.0,153.0,0.0,0.0,0.0,0.0,140.0,197.0,0.0,0.0,129.0,0.0,0.0,0.0,132.0,177.0,152.0,0.0
2,28556.0,11313.0,0.0,7982.0,13286.0,12647.0,10166.0,6846.0,1113.0,2306.0,1575.0,1194.0,179.0,771.0,1004.0,0.0,1675.0,0.0,708.0,140.0,502.0,1285.0,342.0,1605.0,807.0,415.0,387.0,236.0,364.0,187.0,0.0,420.0,301.0,665.0,613.0,351.0,534.0,0.0,577.0,0.0,0.0,322.0,0.0,0.0,454.0,234.0,0.0,134.0,217.0,368.0,365.0,180.0,652.0,252.0,0.0,386.0,338.0,0.0,295.0,386.0,406.0,385.0,339.0,186.0,0.0,198.0,354.0,166.0,418.0,451.0,0.0,256.0,0.0,0.0,206.0,344.0,209.0,175.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,274.0,0.0,0.0,130.0,185.0,192.0,340.0,0.0,277.0,313.0,125.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,175.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,142.0,149.0,0.0,0.0,0.0,0.0
3,21129.0,16785.0,7982.0,0.0,15660.0,6435.0,6559.0,6498.0,508.0,2309.0,2441.0,1055.0,204.0,1102.0,1608.0,0.0,1504.0,0.0,1197.0,166.0,705.0,1330.0,532.0,1202.0,989.0,658.0,490.0,150.0,293.0,1683.0,202.0,493.0,191.0,481.0,676.0,396.0,393.0,0.0,411.0,125.0,234.0,376.0,0.0,307.0,545.0,284.0,0.0,0.0,360.0,359.0,307.0,139.0,457.0,263.0,0.0,322.0,234.0,0.0,262.0,359.0,281.0,323.0,221.0,159.0,0.0,461.0,285.0,0.0,342.0,357.0,0.0,254.0,0.0,0.0,272.0,340.0,196.0,476.0,142.0,0.0,153.0,236.0,0.0,0.0,245.0,225.0,0.0,0.0,179.0,0.0,434.0,0.0,133.0,429.0,312.0,299.0,173.0,324.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,204.0,201.0,376.0,0.0,0.0,164.0,131.0,0.0,0.0,0.0,0.0,144.0,0.0,361.0,0.0,383.0,0.0,383.0,381.0,0.0,0.0,0.0,146.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,133.0,140.0
4,22397.0,18325.0,13286.0,15660.0,0.0,4938.0,4687.0,6815.0,500.0,1880.0,1804.0,1087.0,153.0,994.0,927.0,0.0,1237.0,0.0,628.0,383.0,363.0,1058.0,716.0,825.0,1156.0,438.0,392.0,292.0,488.0,1105.0,236.0,380.0,440.0,751.0,733.0,706.0,297.0,286.0,723.0,309.0,408.0,596.0,0.0,331.0,315.0,181.0,136.0,0.0,615.0,465.0,332.0,241.0,280.0,259.0,0.0,221.0,244.0,0.0,202.0,492.0,350.0,571.0,367.0,140.0,147.0,138.0,446.0,134.0,387.0,257.0,0.0,320.0,0.0,0.0,425.0,543.0,353.0,0.0,0.0,0.0,219.0,210.0,0.0,0.0,230.0,230.0,0.0,0.0,145.0,0.0,0.0,156.0,0.0,128.0,0.0,170.0,331.0,0.0,0.0,0.0,141.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,240.0,191.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,127.0,137.0
5,34326.0,12571.0,12647.0,6435.0,4938.0,0.0,5242.0,2968.0,0.0,1160.0,1109.0,1144.0,237.0,1214.0,1167.0,0.0,318.0,0.0,482.0,0.0,281.0,236.0,929.0,593.0,328.0,435.0,338.0,0.0,267.0,0.0,260.0,215.0,0.0,153.0,281.0,0.0,295.0,0.0,244.0,0.0,207.0,152.0,0.0,481.0,886.0,223.0,0.0,0.0,153.0,517.0,0.0,326.0,0.0,160.0,0.0,174.0,719.0,151.0,0.0,0.0,162.0,0.0,0.0,129.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0
6,9902.0,8779.0,10166.0,6559.0,4687.0,5242.0,0.0,2310.0,1019.0,780.0,626.0,672.0,190.0,883.0,351.0,0.0,470.0,0.0,735.0,0.0,202.0,828.0,289.0,1158.0,296.0,272.0,308.0,0.0,287.0,189.0,238.0,386.0,0.0,249.0,292.0,0.0,249.0,0.0,224.0,0.0,0.0,137.0,0.0,506.0,314.0,607.0,0.0,0.0,0.0,353.0,0.0,229.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,265.0,131.0,0.0,0.0,368.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,435.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,182.0,291.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0,383.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0
7,13072.0,5209.0,6846.0,6498.0,6815.0,2968.0,2310.0,0.0,449.0,0.0,524.0,736.0,434.0,691.0,548.0,0.0,771.0,0.0,359.0,0.0,0.0,304.0,419.0,475.0,469.0,206.0,156.0,0.0,274.0,366.0,274.0,227.0,0.0,128.0,174.0,154.0,0.0,0.0,222.0,281.0,0.0,231.0,0.0,0.0,0.0,149.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,141.0,0.0,322.0,0.0,0.0,159.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,439.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,229.0,0.0,358.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0
8,4896.0,1347.0,1113.0,508.0,500.0,0.0,1019.0,449.0,0.0,338.0,203.0,0.0,0.0,174.0,173.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5340.0,1388.0,2306.0,2309.0,1880.0,1160.0,780.0,0.0,338.0,0.0,503.0,372.0,197.0,197.0,152.0,0.0,203.0,0.0,227.0,0.0,0.0,0.0,198.0,0.0,179.0,0.0,0.0,0.0,231.0,232.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
